Sample Name,Date and Time Acquired,Dilution Factor,Data File Name,Batch Name,Data Path,Instrument Name,Misc. Info or Comment,Sample Weight or Volume,Final Weight or Volume,Dilution Multiplier,Tune Step,Analyte,Element Full Name,Mass,ISTD Ref Mass,Concentration,Conc RSD,Min Conc,CPS Mean,CPS Rep1,CPS Rep2,CPS Rep3,Conc Rep1,Conc Rep2,Conc Rep3,CPS RSD,Units
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,In,indium,115,,,,0.00000,6684.91,5969.48,7147.40,6937.85,,,,9.4,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,La,lanthanum,139,103,2366.63931,6.8,0.00000,314844199.71,312360746.55,315629249.63,316542602.94,2541.46342,2331.38769,2227.06681,0.7,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Ce,cerium,140,103,10262.56279,6.6,0.00000,1911465637.95,1891582084.54,1922368672.16,1920446157.14,10993.52999,10142.81485,9651.34352,0.9,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Pr,praseodymium,141,103,4590.29882,7.3,0.00000,783572095.98,780535449.20,788921856.60,781258982.15,4948.01873,4540.27894,4282.59880,0.6,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Nd,neodymium,146,103,16261.58306,7.5,0.00000,562545024.44,561024106.23,568052150.33,558558816.75,17547.64826,16130.04021,15107.06070,0.9,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Sm,samarium,147,115,3.57644,9.6,0.00000,167626.61,167225.07,168672.07,166982.70,3.97148,3.34566,3.41219,0.5,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Eu,europium,153,115,0.51320,9.2,0.00000,96298.42,95560.47,96476.46,96858.34,0.56701,0.47810,0.49449,0.7,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Gd,gadolinium,157,115,29.31369,7.1,0.00000,3541508.06,3437436.70,3626988.77,3560098.72,31.72045,27.95370,28.26691,2.7,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Tb,terbium,159,185,4.10575,4.1,0.00000,1382210.38,1356241.77,1401538.09,1388851.28,4.28897,4.07579,3.95249,1.7,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Dy,dysprosium,163,185,2.06078,2.7,0.00000,157771.89,148556.47,165023.09,159736.12,2.06826,2.11275,2.00132,5.3,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Ho,holmium,165,185,0.17431,0.9,0.00000,57878.62,54085.76,58626.78,60923.33,0.17371,0.17315,0.17608,6.0,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Er,erbium,166,185,5.31424,5.8,0.00000,637019.73,636812.19,641468.49,632778.50,5.65241,5.23586,5.05444,0.7,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Tm,thulium,169,185,0.00104,29.1,0.00000,412.52,489.04,289.43,459.09,0.00130,0.00071,0.00110,26.1,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Yb,ytterbium,172,185,0.00645,4.9,0.00000,622.11,598.82,598.82,668.69,0.00661,0.00608,0.00664,6.5,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Lu,lutetium,175,185,0.01091,14.6,0.00000,1723.36,1896.38,1656.82,1616.89,0.01273,0.01023,0.00977,8.8,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Re,rhenium,185,,,,0.00000,23771.73,22295.25,24244.98,24774.97,,,,5.5,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,Th,thorium,232,185,0.32847,7.1,0.00000,179566.02,182334.16,179054.66,177309.25,0.35470,0.32031,0.31040,1.4,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,2,U,uranium,238,185,0.00085,12.3,0.00000,608.81,489.04,648.73,688.65,0.00073,0.00089,0.00092,17.3,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Ge,germanium,72,,,,0.00000,5245584.80,6335233.60,4825781.06,4575739.73,,,,18.1,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Ge,germanium,88,,,,0.00000,2046.09,2086.01,1966.24,2086.02,,,,3.4,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Rh,rhodium,103,,,,0.00000,20815780.85,21713767.40,20256077.12,20477498.03,,,,3.8,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Y,yttrium,105,103,-0.00002,,0.00000,209.59,239.53,229.55,159.68,-0.00002,-0.00002,-0.00002,20.8,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,In,indium,115,,,,0.00000,21426864.12,22983435.60,20661009.76,20636146.99,,,,6.3,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Rh,rhodium,119,,,,0.00000,1566.98,1736.66,1487.13,1477.15,,,,9.4,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,In,indium,131,,,,0.00000,6.65,9.98,0.00,9.98,,,,86.6,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,La,lanthanum,155,103,0.00640,49.3,0.00000,935020.54,1485134.42,792931.64,526995.55,0.00987,0.00564,0.00370,52.9,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Ce,cerium,156,103,0.03752,43.9,0.00000,5347946.23,8146358.74,4702451.94,3195028.00,0.05539,0.03422,0.02296,47.5,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Pr,praseodymium,157,103,0.01759,45.0,0.00000,2862719.65,4403066.95,2492468.25,1692623.74,0.02622,0.01589,0.01065,48.6,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Nd,neodymium,162,103,0.05357,47.4,0.00000,1507324.94,2361673.04,1284725.15,875576.64,0.08147,0.04738,0.03185,50.9,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Sm,samarium,163,115,0.00000,88.6,0.00000,216.24,329.35,149.70,169.66,0.00001,0.00000,0.00000,45.5,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Eu,europium,169,115,0.00000,,0.00000,23.29,29.94,29.94,9.98,0.00000,0.00000,0.00000,49.5,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Gd,gadolinium,173,115,0.00001,73.8,0.00000,392.56,648.72,319.37,209.59,0.00002,0.00001,0.00000,58.2,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Tb,terbium,175,185,0.00001,16.1,0.00000,392.56,369.27,369.27,439.13,0.00000,0.00001,0.00001,10.3,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Dy,dysprosium,179,185,0.00000,,0.00000,79.84,59.88,99.80,79.84,0.00000,0.00000,0.00000,25.0,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Ho,holmium,181,185,0.00000,68.7,0.00000,169.66,139.72,199.61,169.66,0.00000,0.00000,0.00000,17.6,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Er,erbium,182,185,0.00000,,0.00000,86.49,99.80,69.86,89.82,0.00000,0.00000,0.00000,17.6,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Tm,thulium,185,185,0.00000,61.9,0.00000,93.15,139.72,89.82,49.90,0.00000,0.00000,0.00000,48.3,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Re,rhenium,185,,,,0.00000,6516892.53,7041681.04,6095890.25,6413106.30,,,,7.4,
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Yb,ytterbium,188,185,-0.00004,,0.00000,6.65,9.98,9.98,0.00,-0.00003,-0.00003,-0.00006,86.6,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Lu,lutetium,191,185,0.00000,,0.00000,153.03,229.55,59.88,169.66,0.00000,0.00000,0.00000,56.2,ug/mL
sample ud,2025-12-10 17:46:36,1,013SMPL.d,Trai9ning 10Dec He-H2-O2.b,D:\Agilent\ICPMH\1\DATA,G3665A,,1.0,1.0,1,3,Re,rhenium,201,,,,0.00000,16501.66,18157.09,15629.04,15718.86,,,,8.7,
